event_id,order_id,event_type,event_timestamp,source_system
E00007393,O102310,order_shipped,2025-12-15 18:42:12.441053+00:00,backend
E00007394,O100882,order_created,2025-12-08 16:06:17.441053+00:00,web
E00007395,O100882,payment_confirmed,2025-12-08 16:09:12.441053+00:00,backend
E00007396,O100882,order_shipped,2025-12-08 20:06:12.441053+00:00,backend
E00007397,O104973,order_created,2025-12-28 13:23:17.441053+00:00,mobile
E00007398,O104973,payment_confirmed,2025-12-28 13:26:12.441053+00:00,backend
E00007399,O104973,order_shipped,2025-12-28 17:23:12.441053+00:00,backend
E00007400,O102897,order_created,2025-12-18 11:11:17.441053+00:00,mobile
E00007401,O102897,order_shipped,2025-12-18 15:11:12.441053+00:00,backend
E00007402,O101352,order_created,2025-12-10 22:56:17.441053+00:00,web
E00007403,O101352,payment_confirmed,2025-12-10 22:59:12.441053+00:00,backend
E00007404,O101352,order_shipped,2025-12-11 02:56:12.441053+00:00,backend
E00007405,O102742,order_created,2025-12-17 17:06:17.441053+00:00,web
E00007406,O102742,payment_confirmed,2025-12-17 17:09:12.441053+00:00,backend
E00007407,O102742,order_shipped,2025-12-17 21:06:12.441053+00:00,backend
E00007408,O104550,order_created,2025-12-26 12:02:17.441053+00:00,web
E00007409,O104550,payment_confirmed,2025-12-26 12:05:12.441053+00:00,backend
E00007410,O104550,order_shipped,2025-12-26 16:02:12.441053+00:00,backend
E00007411,O102130,order_created,2025-12-14 17:42:17.441053+00:00,web
E00007412,O102130,payment_confirmed,2025-12-14 17:45:12.441053+00:00,backend
E00007413,O102130,order_shipped,2025-12-14 21:42:12.441053+00:00,backend
E00007414,O100982,order_created,2025-12-09 03:46:17.441053+00:00,web
E00007415,O100982,payment_confirmed,2025-12-09 03:49:12.441053+00:00,backend
E00007416,O100982,order_shipped,2025-12-09 07:46:12.441053+00:00,backend
E00007417,O100456,order_created,2025-12-06 14:24:17.441053+00:00,web
E00007418,O100456,payment_confirmed,2025-12-06 14:27:12.441053+00:00,backend
E00007419,O100456,order_shipped,2025-12-06 18:24:12.441053+00:00,backend
E00007420,O104119,order_created,2025-12-24 09:45:17.441053+00:00,mobile
E00007421,O104119,payment_confirmed,2025-12-24 09:48:12.441053+00:00,backend
E00007422,O104119,order_shipped,2025-12-24 13:45:12.441053+00:00,backend
E00007423,O101079,order_created,2025-12-09 15:05:17.441053+00:00,mobile
E00007424,O101079,payment_confirmed,2025-12-09 15:08:12.441053+00:00,backend
E00007425,O101079,order_shipped,2025-12-09 19:05:12.441053+00:00,backend
E00007426,O101950,order_created,2025-12-13 20:42:17.441053+00:00,web
E00007427,O101950,payment_confirmed,2025-12-13 20:45:12.441053+00:00,backend
E00007428,O101950,order_shipped,2025-12-14 00:42:12.441053+00:00,backend
E00007429,O104314,order_created,2025-12-25 08:30:17.441053+00:00,web
E00007430,O104314,payment_confirmed,2025-12-25 08:33:12.441053+00:00,backend
E00007431,O104314,order_shipped,2025-12-25 12:30:12.441053+00:00,backend
E00007432,O100689,order_created,2025-12-07 17:35:17.441053+00:00,mobile
E00007433,O100689,payment_confirmed,2025-12-07 17:38:12.441053+00:00,backend
E00007434,O100689,order_shipped,2025-12-07 21:35:12.441053+00:00,backend
E00007435,O102429,order_created,2025-12-16 04:35:17.441053+00:00,mobile
E00007436,O102429,payment_confirmed,2025-12-16 04:38:12.441053+00:00,backend
E00007437,O102429,order_shipped,2025-12-16 08:35:12.441053+00:00,backend
E00007438,O100641,order_created,2025-12-07 11:59:17.441053+00:00,mobile
E00007439,O100641,payment_confirmed,2025-12-07 12:02:12.441053+00:00,backend
E00007440,O100641,order_shipped,2025-12-07 15:59:12.441053+00:00,backend
E00007441,O102392,order_created,2025-12-16 00:16:17.441053+00:00,web
E00007442,O102392,payment_confirmed,2025-12-16 00:19:12.441053+00:00,backend
E00007443,O102392,order_shipped,2025-12-16 04:16:12.441053+00:00,backend
E00007444,O101953,order_created,2025-12-13 21:03:17.441053+00:00,mobile
E00007445,O101953,payment_confirmed,2025-12-13 21:06:12.441053+00:00,backend
E00007446,O101953,order_shipped,2025-12-14 01:03:12.441053+00:00,backend
E00007447,O102748,order_created,2025-12-17 17:48:17.441053+00:00,web
E00007448,O102748,payment_confirmed,2025-12-17 17:51:12.441053+00:00,backend
E00007449,O102748,order_shipped,2025-12-17 21:48:12.441053+00:00,backend
E00007450,O104313,order_created,2025-12-25 08:23:17.441053+00:00,mobile
E00007451,O104313,payment_confirmed,2025-12-25 08:26:12.441053+00:00,backend
E00007452,O104313,order_shipped,2025-12-25 12:23:12.441053+00:00,backend
E00007453,O103435,order_created,2025-12-21 01:57:17.441053+00:00,mobile
E00007454,O103435,payment_confirmed,2025-12-21 02:00:12.441053+00:00,backend
E00007455,O103435,order_shipped,2025-12-21 05:57:12.441053+00:00,backend
E00007456,O103336,order_created,2025-12-20 14:24:17.441053+00:00,web
E00007457,O103336,payment_confirmed,2025-12-20 14:27:12.441053+00:00,backend
E00007458,O103336,order_shipped,2025-12-20 18:24:12.441053+00:00,backend
E00007459,O104766,order_created,2025-12-27 13:14:17.441053+00:00,web
E00007460,O104766,payment_confirmed,2025-12-27 13:17:12.441053+00:00,backend
E00007461,O104766,order_shipped,2025-12-27 17:14:12.441053+00:00,backend
E00007462,O103370,order_created,2025-12-20 18:22:17.441053+00:00,web
E00007463,O103370,payment_confirmed,2025-12-20 18:25:12.441053+00:00,backend
E00007464,O101884,order_created,2025-12-13 13:00:17.441053+00:00,web
E00007465,O101884,payment_confirmed,2025-12-13 13:03:12.441053+00:00,backend
E00007466,O101884,order_shipped,2025-12-13 17:00:12.441053+00:00,backend
E00007467,O100389,order_created,2025-12-06 06:35:17.441053+00:00,mobile
E00007468,O100389,payment_confirmed,2025-12-06 06:38:12.441053+00:00,backend
E00007469,O100389,order_shipped,2025-12-06 10:35:12.441053+00:00,backend
E00007470,O102494,order_created,2025-12-16 12:10:17.441053+00:00,web
E00007471,O102494,payment_confirmed,2025-12-16 12:13:12.441053+00:00,backend
E00007472,O102494,order_shipped,2025-12-16 16:10:12.441053+00:00,backend
E00007473,O103878,order_created,2025-12-23 05:38:17.441053+00:00,web
E00007474,O103878,payment_confirmed,2025-12-23 05:41:12.441053+00:00,backend
E00007475,O103878,order_shipped,2025-12-23 09:38:12.441053+00:00,backend
E00007476,O103856,order_created,2025-12-23 03:04:17.441053+00:00,web
E00007477,O103856,payment_confirmed,2025-12-23 03:07:12.441053+00:00,backend
E00007478,O103856,order_shipped,2025-12-23 07:04:12.441053+00:00,backend
E00007479,O100845,order_created,2025-12-08 11:47:17.441053+00:00,mobile
E00007480,O100845,payment_confirmed,2025-12-08 11:50:12.441053+00:00,backend
E00007481,O100845,order_shipped,2025-12-08 15:47:12.441053+00:00,backend
E00007482,O100542,order_created,2025-12-07 00:26:17.441053+00:00,web
E00007483,O100542,payment_confirmed,2025-12-07 00:29:12.441053+00:00,backend
E00007484,O100542,order_shipped,2025-12-07 04:26:12.441053+00:00,backend
E00007485,O100091,order_created,2025-12-04 19:49:17.441053+00:00,mobile
E00007486,O100091,payment_confirmed,2025-12-04 19:52:12.441053+00:00,backend
E00007487,O103889,order_created,2025-12-23 06:55:17.441053+00:00,mobile
E00007488,O103889,payment_confirmed,2025-12-23 06:58:12.441053+00:00,backend
E00007489,O103889,order_shipped,2025-12-23 10:55:12.441053+00:00,backend
E00007490,O101979,order_created,2025-12-14 00:05:17.441053+00:00,mobile
E00007491,O101979,payment_confirmed,2025-12-14 00:08:12.441053+00:00,backend
E00007492,O101979,order_shipped,2025-12-14 04:05:12.441053+00:00,backend
E00007493,O102812,order_created,2025-12-18 01:16:17.441053+00:00,web
E00007494,O102812,payment_confirmed,2025-12-18 01:19:12.441053+00:00,backend
E00007495,O102812,order_shipped,2025-12-18 05:16:12.441053+00:00,backend
E00007496,O104082,order_created,2025-12-24 05:26:17.441053+00:00,web
E00007497,O104082,payment_confirmed,2025-12-24 05:29:12.441053+00:00,backend
E00007498,O104082,order_shipped,2025-12-24 09:26:12.441053+00:00,backend
E00007499,O102902,order_created,2025-12-18 11:46:17.441053+00:00,web
E00007500,O102902,payment_confirmed,2025-12-18 11:49:12.441053+00:00,backend
E00007501,O102902,order_shipped,2025-12-18 15:46:12.441053+00:00,backend
E00007502,O102529,order_created,2025-12-16 16:15:17.441053+00:00,mobile
E00007503,O102529,payment_confirmed,2025-12-16 16:18:12.441053+00:00,backend
E00007504,O102529,order_shipped,2025-12-16 20:15:12.441053+00:00,backend
E00007505,O101676,order_created,2025-12-12 12:44:17.441053+00:00,web
E00007506,O101676,order_shipped,2025-12-12 16:44:12.441053+00:00,backend
E00007507,O101048,order_created,2025-12-09 11:28:17.441053+00:00,web
E00007508,O101048,payment_confirmed,2025-12-09 11:31:12.441053+00:00,backend
E00007509,O101048,order_shipped,2025-12-09 15:28:12.441053+00:00,backend
E00007510,O101960,order_created,2025-12-13 21:52:17.441053+00:00,web
E00007511,O101960,payment_confirmed,2025-12-13 21:55:12.441053+00:00,backend
E00007512,O101960,order_shipped,2025-12-14 01:52:12.441053+00:00,backend
E00007513,O102530,order_created,2025-12-16 16:22:17.441053+00:00,web
E00007514,O102530,payment_confirmed,2025-12-16 16:25:12.441053+00:00,backend
E00007515,O102530,order_shipped,2025-12-16 20:22:12.441053+00:00,backend
E00007516,O103992,order_created,2025-12-23 18:56:17.441053+00:00,web
E00007517,O103992,payment_confirmed,2025-12-23 18:59:12.441053+00:00,backend
E00007518,O103992,order_shipped,2025-12-23 22:56:12.441053+00:00,backend
E00007519,O100237,order_created,2025-12-05 12:51:17.441053+00:00,mobile
E00007520,O100237,payment_confirmed,2025-12-05 12:54:12.441053+00:00,backend
E00007521,O100237,order_shipped,2025-12-05 16:51:12.441053+00:00,backend
E00007522,O103097,order_created,2025-12-19 10:31:17.441053+00:00,mobile
E00007523,O103097,payment_confirmed,2025-12-19 10:34:12.441053+00:00,backend
E00007524,O103097,order_shipped,2025-12-19 14:31:12.441053+00:00,backend
E00007525,O103488,order_created,2025-12-21 08:08:17.441053+00:00,web
E00007526,O103488,payment_confirmed,2025-12-21 08:11:12.441053+00:00,backend
E00007527,O103488,order_shipped,2025-12-21 12:08:12.441053+00:00,backend
E00007528,O101133,order_created,2025-12-09 21:23:17.441053+00:00,mobile
E00007529,O101133,payment_confirmed,2025-12-09 21:26:12.441053+00:00,backend
E00007530,O101133,order_shipped,2025-12-10 01:23:12.441053+00:00,backend
E00007531,O101805,order_created,2025-12-13 03:47:17.441053+00:00,mobile
E00007532,O101805,payment_confirmed,2025-12-13 03:50:12.441053+00:00,backend
E00007533,O101805,order_shipped,2025-12-13 07:47:12.441053+00:00,backend
E00007534,O104317,order_created,2025-12-25 08:51:17.441053+00:00,mobile
E00007535,O104317,payment_confirmed,2025-12-25 08:54:12.441053+00:00,backend
E00007536,O104317,order_shipped,2025-12-25 12:51:12.441053+00:00,backend
E00007537,O100163,order_created,2025-12-05 04:13:17.441053+00:00,mobile
E00007538,O100163,payment_confirmed,2025-12-05 04:16:12.441053+00:00,backend
E00007539,O100163,order_shipped,2025-12-05 08:13:12.441053+00:00,backend
E00007540,O103492,order_created,2025-12-21 08:36:17.441053+00:00,web
E00007541,O103492,payment_confirmed,2025-12-21 08:39:12.441053+00:00,backend
E00007542,O104709,order_created,2025-12-27 06:35:17.441053+00:00,mobile
E00007543,O104709,payment_confirmed,2025-12-27 06:38:12.441053+00:00,backend
E00007544,O104709,order_shipped,2025-12-27 10:35:12.441053+00:00,backend
E00007545,O104630,order_created,2025-12-26 21:22:17.441053+00:00,web
E00007546,O104630,payment_confirmed,2025-12-26 21:25:12.441053+00:00,backend
E00007547,O104630,order_shipped,2025-12-27 01:22:12.441053+00:00,backend
E00007548,O103453,order_created,2025-12-21 04:03:17.441053+00:00,mobile
E00007549,O103453,payment_confirmed,2025-12-21 04:06:12.441053+00:00,backend
E00007550,O103453,order_shipped,2025-12-21 08:03:12.441053+00:00,backend
E00007551,O103199,order_created,2025-12-19 22:25:17.441053+00:00,mobile
E00007552,O103199,payment_confirmed,2025-12-19 22:28:12.441053+00:00,backend
E00007553,O103199,order_shipped,2025-12-20 02:25:12.441053+00:00,backend
E00007554,O103634,order_created,2025-12-22 01:10:17.441053+00:00,web
E00007555,O103634,payment_confirmed,2025-12-22 01:13:12.441053+00:00,backend
E00007556,O103634,order_shipped,2025-12-22 05:10:12.441053+00:00,backend
E00007557,O103939,order_created,2025-12-23 12:45:17.441053+00:00,mobile
E00007558,O103939,payment_confirmed,2025-12-23 12:48:12.441053+00:00,backend
E00007559,O103939,order_shipped,2025-12-23 16:45:12.441053+00:00,backend
E00007560,O101811,order_created,2025-12-13 04:29:17.441053+00:00,mobile
E00007561,O101811,payment_confirmed,2025-12-13 04:32:12.441053+00:00,backend
E00007562,O101811,order_shipped,2025-12-13 08:29:12.441053+00:00,backend
E00007563,O103649,order_created,2025-12-22 02:55:17.441053+00:00,mobile
E00007564,O103649,payment_confirmed,2025-12-22 02:58:12.441053+00:00,backend
E00007565,O103649,order_shipped,2025-12-22 06:55:12.441053+00:00,backend
E00007566,O104049,order_created,2025-12-24 01:35:17.441053+00:00,mobile
E00007567,O104049,payment_confirmed,2025-12-24 01:38:12.441053+00:00,backend
E00007568,O104049,order_shipped,2025-12-24 05:35:12.441053+00:00,backend
E00007569,O101428,order_created,2025-12-11 07:48:17.441053+00:00,web
E00007570,O101428,payment_confirmed,2025-12-11 07:51:12.441053+00:00,backend
E00007571,O101428,order_shipped,2025-12-11 11:48:12.441053+00:00,backend
E00007572,O103613,order_created,2025-12-21 22:43:17.441053+00:00,mobile
E00007573,O103613,payment_confirmed,2025-12-21 22:46:12.441053+00:00,backend
E00007574,O103613,order_shipped,2025-12-22 02:43:12.441053+00:00,backend
E00007575,O103131,order_created,2025-12-19 14:29:17.441053+00:00,mobile
E00007576,O103131,payment_confirmed,2025-12-19 14:32:12.441053+00:00,backend
E00007577,O103131,order_shipped,2025-12-19 18:29:12.441053+00:00,backend
E00007578,O103396,order_created,2025-12-20 21:24:17.441053+00:00,web
E00007579,O103396,payment_confirmed,2025-12-20 21:27:12.441053+00:00,backend
E00007580,O103396,order_shipped,2025-12-21 01:24:12.441053+00:00,backend
E00007581,O104460,order_created,2025-12-26 01:32:17.441053+00:00,web
E00007582,O104460,payment_confirmed,2025-12-26 01:35:12.441053+00:00,backend
E00007583,O104460,order_shipped,2025-12-26 05:32:12.441053+00:00,backend
E00007584,O104649,order_created,2025-12-26 23:35:17.441053+00:00,mobile
E00007585,O104649,payment_confirmed,2025-12-26 23:38:12.441053+00:00,backend
E00007586,O104649,order_shipped,2025-12-27 03:35:12.441053+00:00,backend
E00007587,O102820,order_created,2025-12-18 02:12:17.441053+00:00,web
E00007588,O102820,payment_confirmed,2025-12-18 02:15:12.441053+00:00,backend
E00007589,O102820,order_shipped,2025-12-18 06:12:12.441053+00:00,backend
E00007590,O101452,order_created,2025-12-11 10:36:17.441053+00:00,web
E00007591,O101452,payment_confirmed,2025-12-11 10:39:12.441053+00:00,backend
E00007592,O101452,order_shipped,2025-12-11 14:36:12.441053+00:00,backend
E00007593,O100593,order_created,2025-12-07 06:23:17.441053+00:00,mobile
E00007594,O100593,payment_confirmed,2025-12-07 06:26:12.441053+00:00,backend
E00007595,O100593,order_shipped,2025-12-07 10:23:12.441053+00:00,backend
E00007596,O100041,order_created,2025-12-04 13:59:17.441053+00:00,mobile
E00007597,O100041,payment_confirmed,2025-12-04 14:02:12.441053+00:00,backend
E00007598,O100041,order_shipped,2025-12-04 17:59:12.441053+00:00,backend
E00007599,O100560,order_created,2025-12-07 02:32:17.441053+00:00,web
E00007600,O100560,payment_confirmed,2025-12-07 02:35:12.441053+00:00,backend
E00007601,O100560,order_shipped,2025-12-07 06:32:12.441053+00:00,backend
E00007602,O103273,order_created,2025-12-20 07:03:17.441053+00:00,mobile
E00007603,O103273,payment_confirmed,2025-12-20 07:06:12.441053+00:00,backend
E00007604,O103273,order_shipped,2025-12-20 11:03:12.441053+00:00,backend
E00007605,O103244,order_created,2025-12-20 03:40:17.441053+00:00,web
E00007606,O103244,payment_confirmed,2025-12-20 03:43:12.441053+00:00,backend
E00007607,O103244,order_shipped,2025-12-20 07:40:12.441053+00:00,backend
E00007608,O100243,order_created,2025-12-05 13:33:17.441053+00:00,mobile
E00007609,O100243,payment_confirmed,2025-12-05 13:36:12.441053+00:00,backend
E00007610,O100243,order_shipped,2025-12-05 17:33:12.441053+00:00,backend
E00007611,O101339,order_created,2025-12-10 21:25:17.441053+00:00,mobile
E00007612,O101339,payment_confirmed,2025-12-10 21:28:12.441053+00:00,backend
E00007613,O101339,order_shipped,2025-12-11 01:25:12.441053+00:00,backend
E00007614,O102780,order_created,2025-12-17 21:32:17.441053+00:00,web
E00007615,O102780,payment_confirmed,2025-12-17 21:35:12.441053+00:00,backend
E00007616,O102780,order_shipped,2025-12-18 01:32:12.441053+00:00,backend
E00007617,O103187,order_created,2025-12-19 21:01:17.441053+00:00,mobile
E00007618,O103187,payment_confirmed,2025-12-19 21:04:12.441053+00:00,backend
E00007619,O103187,order_shipped,2025-12-20 01:01:12.441053+00:00,backend
E00007620,O103799,order_created,2025-12-22 20:25:17.441053+00:00,mobile
E00007621,O103799,payment_confirmed,2025-12-22 20:28:12.441053+00:00,backend
E00007622,O103799,order_shipped,2025-12-23 00:25:12.441053+00:00,backend
E00007623,O101442,order_created,2025-12-11 09:26:17.441053+00:00,web
E00007624,O101442,payment_confirmed,2025-12-11 09:29:12.441053+00:00,backend
E00007625,O101442,order_shipped,2025-12-11 13:26:12.441053+00:00,backend
E00007626,O100261,order_created,2025-12-05 15:39:17.441053+00:00,mobile
E00007627,O100261,payment_confirmed,2025-12-05 15:42:12.441053+00:00,backend
E00007628,O102764,order_created,2025-12-17 19:40:17.441053+00:00,web
E00007629,O102764,payment_confirmed,2025-12-17 19:43:12.441053+00:00,backend
E00007630,O102764,order_shipped,2025-12-17 23:40:12.441053+00:00,backend
E00007631,O101689,order_created,2025-12-12 14:15:17.441053+00:00,mobile
E00007632,O101689,payment_confirmed,2025-12-12 14:18:12.441053+00:00,backend
E00007633,O101689,order_shipped,2025-12-12 18:15:12.441053+00:00,backend
E00007634,O101725,order_created,2025-12-12 18:27:17.441053+00:00,mobile
E00007635,O101725,payment_confirmed,2025-12-12 18:30:12.441053+00:00,backend
E00007636,O101725,order_shipped,2025-12-12 22:27:12.441053+00:00,backend
E00007637,O104792,order_created,2025-12-27 16:16:17.441053+00:00,web
E00007638,O104792,payment_confirmed,2025-12-27 16:19:12.441053+00:00,backend
E00007639,O104792,order_shipped,2025-12-27 20:16:12.441053+00:00,backend
E00007640,O100834,order_created,2025-12-08 10:30:17.441053+00:00,web
E00007641,O100834,payment_confirmed,2025-12-08 10:33:12.441053+00:00,backend
E00007642,O100834,order_shipped,2025-12-08 14:30:12.441053+00:00,backend
E00007643,O101866,order_created,2025-12-13 10:54:17.441053+00:00,web
E00007644,O101866,payment_confirmed,2025-12-13 10:57:12.441053+00:00,backend
E00007645,O102496,order_created,2025-12-16 12:24:17.441053+00:00,web
E00007646,O102496,payment_confirmed,2025-12-16 12:27:12.441053+00:00,backend
E00007647,O102496,order_shipped,2025-12-16 16:24:12.441053+00:00,backend
E00007648,O102010,order_created,2025-12-14 03:42:17.441053+00:00,web
E00007649,O102010,payment_confirmed,2025-12-14 03:45:12.441053+00:00,backend
E00007650,O102010,order_shipped,2025-12-14 07:42:12.441053+00:00,backend
E00007651,O100340,order_created,2025-12-06 00:52:17.441053+00:00,web
E00007652,O100340,payment_confirmed,2025-12-06 00:55:12.441053+00:00,backend
E00007653,O100340,order_shipped,2025-12-06 04:52:12.441053+00:00,backend
E00007654,O102988,order_created,2025-12-18 21:48:17.441053+00:00,web
E00007655,O102988,payment_confirmed,2025-12-18 21:51:12.441053+00:00,backend
E00007656,O102988,order_shipped,2025-12-19 01:48:12.441053+00:00,backend
E00007657,O101601,order_created,2025-12-12 03:59:17.441053+00:00,mobile
E00007658,O101601,payment_confirmed,2025-12-12 04:02:12.441053+00:00,backend
E00007659,O101601,order_shipped,2025-12-12 07:59:12.441053+00:00,backend
E00007660,O103875,order_created,2025-12-23 05:17:17.441053+00:00,mobile
E00007661,O103875,payment_confirmed,2025-12-23 05:20:12.441053+00:00,backend
E00007662,O103875,order_shipped,2025-12-23 09:17:12.441053+00:00,backend
E00007663,O104694,order_created,2025-12-27 04:50:17.441053+00:00,web
E00007664,O104694,payment_confirmed,2025-12-27 04:53:12.441053+00:00,backend
E00007665,O104694,order_shipped,2025-12-27 08:50:12.441053+00:00,backend
E00007666,O100480,order_created,2025-12-06 17:12:17.441053+00:00,web
E00007667,O100480,payment_confirmed,2025-12-06 17:15:12.441053+00:00,backend
E00007668,O100480,order_shipped,2025-12-06 21:12:12.441053+00:00,backend
E00007669,O102825,order_created,2025-12-18 02:47:17.441053+00:00,mobile
E00007670,O102825,payment_confirmed,2025-12-18 02:50:12.441053+00:00,backend
E00007671,O104329,order_created,2025-12-25 10:15:17.441053+00:00,mobile
E00007672,O104329,payment_confirmed,2025-12-25 10:18:12.441053+00:00,backend
E00007673,O104329,order_shipped,2025-12-25 14:15:12.441053+00:00,backend
E00007674,O103540,order_created,2025-12-21 14:12:17.441053+00:00,web
E00007675,O103540,payment_confirmed,2025-12-21 14:15:12.441053+00:00,backend
E00007676,O103540,order_shipped,2025-12-21 18:12:12.441053+00:00,backend
E00007677,O104638,order_created,2025-12-26 22:18:17.441053+00:00,web
E00007678,O104638,payment_confirmed,2025-12-26 22:21:12.441053+00:00,backend
E00007679,O104638,order_shipped,2025-12-27 02:18:12.441053+00:00,backend
E00007680,O103046,order_created,2025-12-19 04:34:17.441053+00:00,web
E00007681,O103046,payment_confirmed,2025-12-19 04:37:12.441053+00:00,backend
E00007682,O103046,order_shipped,2025-12-19 08:34:12.441053+00:00,backend
E00007683,O103990,order_created,2025-12-23 18:42:17.441053+00:00,web
E00007684,O103990,payment_confirmed,2025-12-23 18:45:12.441053+00:00,backend
E00007685,O103990,order_shipped,2025-12-23 22:42:12.441053+00:00,backend
E00007686,O101766,order_created,2025-12-12 23:14:17.441053+00:00,web
E00007687,O101766,payment_confirmed,2025-12-12 23:17:12.441053+00:00,backend
E00007688,O101766,order_shipped,2025-12-13 03:14:12.441053+00:00,backend
E00007689,O104473,order_created,2025-12-26 03:03:17.441053+00:00,mobile
E00007690,O104473,payment_confirmed,2025-12-26 03:06:12.441053+00:00,backend
E00007691,O104473,order_shipped,2025-12-26 07:03:12.441053+00:00,backend
E00007692,O102453,order_created,2025-12-16 07:23:17.441053+00:00,mobile
E00007693,O102453,order_shipped,2025-12-16 11:23:12.441053+00:00,backend
E00007694,O102877,order_created,2025-12-18 08:51:17.441053+00:00,mobile
E00007695,O102877,payment_confirmed,2025-12-18 08:54:12.441053+00:00,backend
E00007696,O102877,order_shipped,2025-12-18 12:51:12.441053+00:00,backend
E00007697,O103815,order_created,2025-12-22 22:17:17.441053+00:00,mobile
E00007698,O103815,payment_confirmed,2025-12-22 22:20:12.441053+00:00,backend
E00007699,O103815,order_shipped,2025-12-23 02:17:12.441053+00:00,backend
E00007700,O104016,order_created,2025-12-23 21:44:17.441053+00:00,web
E00007701,O104016,payment_confirmed,2025-12-23 21:47:12.441053+00:00,backend
E00007702,O104016,order_shipped,2025-12-24 01:44:12.441053+00:00,backend
E00007703,O104677,order_created,2025-12-27 02:51:17.441053+00:00,mobile
E00007704,O104677,payment_confirmed,2025-12-27 02:54:12.441053+00:00,backend
E00007705,O104677,order_shipped,2025-12-27 06:51:12.441053+00:00,backend
E00007706,O103679,order_created,2025-12-22 06:25:17.441053+00:00,mobile
E00007707,O103679,payment_confirmed,2025-12-22 06:28:12.441053+00:00,backend
E00007708,O103679,order_shipped,2025-12-22 10:25:12.441053+00:00,backend
E00007709,O101271,order_created,2025-12-10 13:29:17.441053+00:00,mobile
E00007710,O101271,payment_confirmed,2025-12-10 13:32:12.441053+00:00,backend
E00007711,O101271,order_shipped,2025-12-10 17:29:12.441053+00:00,backend
E00007712,O103077,order_created,2025-12-19 08:11:17.441053+00:00,mobile
E00007713,O103077,payment_confirmed,2025-12-19 08:14:12.441053+00:00,backend
E00007714,O103077,order_shipped,2025-12-19 12:11:12.441053+00:00,backend
E00007715,O104501,order_created,2025-12-26 06:19:17.441053+00:00,mobile
E00007716,O104501,payment_confirmed,2025-12-26 06:22:12.441053+00:00,backend
E00007717,O104501,order_shipped,2025-12-26 10:19:12.441053+00:00,backend
E00007718,O103094,order_created,2025-12-19 10:10:17.441053+00:00,web
E00007719,O103094,payment_confirmed,2025-12-19 10:13:12.441053+00:00,backend
E00007720,O103094,order_shipped,2025-12-19 14:10:12.441053+00:00,backend
E00007721,O104653,order_created,2025-12-27 00:03:17.441053+00:00,mobile
E00007722,O104653,payment_confirmed,2025-12-27 00:06:12.441053+00:00,backend
E00007723,O100347,order_created,2025-12-06 01:41:17.441053+00:00,mobile
E00007724,O100347,payment_confirmed,2025-12-06 01:44:12.441053+00:00,backend
E00007725,O100347,order_shipped,2025-12-06 05:41:12.441053+00:00,backend
E00007726,O103881,order_created,2025-12-23 05:59:17.441053+00:00,mobile
E00007727,O103881,payment_confirmed,2025-12-23 06:02:12.441053+00:00,backend
E00007728,O103881,order_shipped,2025-12-23 09:59:12.441053+00:00,backend
E00007729,O104623,order_created,2025-12-26 20:33:17.441053+00:00,mobile
E00007730,O104623,payment_confirmed,2025-12-26 20:36:12.441053+00:00,backend
E00007731,O104623,order_shipped,2025-12-27 00:33:12.441053+00:00,backend
E00007732,O102562,order_created,2025-12-16 20:06:17.441053+00:00,web
E00007733,O102562,payment_confirmed,2025-12-16 20:09:12.441053+00:00,backend
E00007734,O102562,order_shipped,2025-12-17 00:06:12.441053+00:00,backend
E00007735,O104590,order_created,2025-12-26 16:42:17.441053+00:00,web
E00007736,O104590,payment_confirmed,2025-12-26 16:45:12.441053+00:00,backend
E00007737,O104590,order_shipped,2025-12-26 20:42:12.441053+00:00,backend
E00007738,O101423,order_created,2025-12-11 07:13:17.441053+00:00,mobile
E00007739,O101423,payment_confirmed,2025-12-11 07:16:12.441053+00:00,backend
E00007740,O101423,order_shipped,2025-12-11 11:13:12.441053+00:00,backend
E00007741,O100656,order_created,2025-12-07 13:44:17.441053+00:00,web
E00007742,O100656,payment_confirmed,2025-12-07 13:47:12.441053+00:00,backend
E00007743,O100656,order_shipped,2025-12-07 17:44:12.441053+00:00,backend
E00007744,O102102,order_created,2025-12-14 14:26:17.441053+00:00,web
E00007745,O102102,payment_confirmed,2025-12-14 14:29:12.441053+00:00,backend
E00007746,O102102,order_shipped,2025-12-14 18:26:12.441053+00:00,backend
E00007747,O100632,order_created,2025-12-07 10:56:17.441053+00:00,web
E00007748,O100632,payment_confirmed,2025-12-07 10:59:12.441053+00:00,backend
E00007749,O100632,order_shipped,2025-12-07 14:56:12.441053+00:00,backend
E00007750,O102892,order_created,2025-12-18 10:36:17.441053+00:00,web
E00007751,O102892,payment_confirmed,2025-12-18 10:39:12.441053+00:00,backend
E00007752,O102892,order_shipped,2025-12-18 14:36:12.441053+00:00,backend
E00007753,O102493,order_created,2025-12-16 12:03:17.441053+00:00,mobile
E00007754,O102493,payment_confirmed,2025-12-16 12:06:12.441053+00:00,backend
E00007755,O102493,order_shipped,2025-12-16 16:03:12.441053+00:00,backend
E00007756,O102665,order_created,2025-12-17 08:07:17.441053+00:00,mobile
E00007757,O102665,payment_confirmed,2025-12-17 08:10:12.441053+00:00,backend
E00007758,O102665,order_shipped,2025-12-17 12:07:12.441053+00:00,backend
E00007759,O104015,order_created,2025-12-23 21:37:17.441053+00:00,mobile
